Orthogroup	Species	Mycoplasma_genitalium	Orthologs
OG0000260	Mycoplasma_gallisepticum	gi|3844803|gb|AAC71423.1|	gi|31541403|gb|AAP56704.1|
OG0000261	Mycoplasma_hyopneumoniae	gi|1045949|gb|AAC71477.1|	gi|71851931|gb|AAZ44539.1|
OG0000261	Mycoplasma_agalactiae	gi|1045949|gb|AAC71477.1|	gi|290752855|emb|CBH40830.1|
OG0000261	Mycoplasma_gallisepticum	gi|1045949|gb|AAC71477.1|	gi|284811916|gb|AAP56486.2|
OG0000262	Mycoplasma_hyopneumoniae	gi|1046011|gb|AAC71533.1|	gi|71852053|gb|AAZ44661.1|
OG0000262	Mycoplasma_agalactiae	gi|1046011|gb|AAC71533.1|	gi|290752856|emb|CBH40831.1|
OG0000262	Mycoplasma_gallisepticum	gi|1046011|gb|AAC71533.1|	gi|31541585|gb|AAP56885.1|
OG0000264	Mycoplasma_hyopneumoniae	gi|3845057|gb|AAC72482.1|	gi|144227483|gb|AAZ44228.2|
OG0000264	Mycoplasma_agalactiae	gi|3845057|gb|AAC72482.1|	gi|290752872|emb|CBH40847.1|
OG0000264	Mycoplasma_gallisepticum	gi|3845057|gb|AAC72482.1|	gi|31541764|gb|AAP57063.1|
OG0000265	Mycoplasma_hyopneumoniae	gi|3844656|gb|AAC71263.1|	gi|144227639|gb|AAZ44534.2|
OG0000265	Mycoplasma_agalactiae	gi|3844656|gb|AAC71263.1|	gi|290752874|emb|CBH40849.1|
OG0000265	Mycoplasma_gallisepticum	gi|3844656|gb|AAC71263.1|	gi|284812134|gb|AAP56814.2|
OG0000266	Mycoplasma_hyopneumoniae	gi|1045721|gb|AAC71264.1|	gi|71851539|gb|AAZ44147.1|
OG0000266	Mycoplasma_agalactiae	gi|1045721|gb|AAC71264.1|	gi|290752876|emb|CBH40851.1|
OG0000266	Mycoplasma_gallisepticum	gi|1045721|gb|AAC71264.1|	gi|31541337|gb|AAP56638.1|
OG0000267	Mycoplasma_hyopneumoniae	gi|84626125|gb|AAC71522.2|	gi|71851965|gb|AAZ44573.1|
OG0000267	Mycoplasma_agalactiae	gi|84626125|gb|AAC71522.2|	gi|290752880|emb|CBH40855.1|
OG0000267	Mycoplasma_gallisepticum	gi|84626125|gb|AAC71522.2|	gi|31541361|gb|AAP56662.1|
OG0000268	Mycoplasma_hyopneumoniae	gi|3844676|gb|AAC71307.1|	gi|144227452|gb|AAZ44165.2|
OG0000268	Mycoplasma_agalactiae	gi|3844676|gb|AAC71307.1|	gi|290752887|emb|CBH40862.1|
OG0000268	Mycoplasma_gallisepticum	gi|3844676|gb|AAC71307.1|	gi|284812177|gb|AAP56882.2|
OG0000269	Mycoplasma_hyopneumoniae	gi|3844675|gb|AAC71306.1|	gi|71851558|gb|AAZ44166.1|
OG0000269	Mycoplasma_agalactiae	gi|3844675|gb|AAC71306.1|	gi|290752888|emb|CBH40863.1|
OG0000269	Mycoplasma_gallisepticum	gi|3844675|gb|AAC71306.1|	gi|31541583|gb|AAP56883.1|
OG0000270	Mycoplasma_hyopneumoniae	gi|3844674|gb|AAC71305.1|	gi|71851559|gb|AAZ44167.1|
OG0000270	Mycoplasma_agalactiae	gi|3844674|gb|AAC71305.1|	gi|290752889|emb|CBH40864.1|
OG0000270	Mycoplasma_gallisepticum	gi|3844674|gb|AAC71305.1|	gi|284812178|gb|AAP56884.2|
OG0000271	Mycoplasma_hyopneumoniae	gi|3844916|gb|AAC71560.1|	gi|144227714|gb|AAZ44678.2|
OG0000271	Mycoplasma_agalactiae	gi|3844916|gb|AAC71560.1|	gi|290752908|emb|CBH40883.1|
OG0000271	Mycoplasma_gallisepticum	gi|3844916|gb|AAC71560.1|	gi|31541620|gb|AAP56920.1|
OG0000272	Mycoplasma_hyopneumoniae	gi|84626139|gb|AAC71565.2|	gi|71852093|gb|AAZ44701.1|
OG0000272	Mycoplasma_agalactiae	gi|84626139|gb|AAC71565.2|	gi|290752912|emb|CBH40887.1|
OG0000272	Mycoplasma_gallisepticum	gi|84626139|gb|AAC71565.2|	gi|31541262|gb|AAP56564.1|
OG0000273	Mycoplasma_hyopneumoniae	gi|3844923|gb|AAC71566.1|	gi|71852094|gb|AAZ44702.1|
OG0000273	Mycoplasma_agalactiae	gi|3844923|gb|AAC71566.1|	gi|290752913|emb|CBH40888.1|
OG0000273	Mycoplasma_gallisepticum	gi|3844923|gb|AAC71566.1|	gi|284811968|gb|AAP56563.2|
OG0000274	Mycoplasma_hyopneumoniae	gi|3844948|gb|AAC71588.1|	gi|71852095|gb|AAZ44703.1|
OG0000274	Mycoplasma_agalactiae	gi|3844948|gb|AAC71588.1|	gi|290752942|emb|CBH40917.1|
OG0000274	Mycoplasma_gallisepticum	gi|3844948|gb|AAC71588.1|	gi|31541195|gb|AAP56497.1|
OG0000275	Mycoplasma_hyopneumoniae	gi|3844947|gb|AAC71587.1|	gi|71852096|gb|AAZ44704.1|
OG0000275	Mycoplasma_agalactiae	gi|3844947|gb|AAC71587.1|	gi|290752943|emb|CBH40918.1|
OG0000275	Mycoplasma_gallisepticum	gi|3844947|gb|AAC71587.1|	gi|31541194|gb|AAP56496.1|
OG0000276	Mycoplasma_hyopneumoniae	gi|3844726|gb|AAC71353.1|	gi|144227509|gb|AAZ44294.2|
OG0000276	Mycoplasma_agalactiae	gi|3844726|gb|AAC71353.1|	gi|290752945|emb|CBH40920.1|
OG0000276	Mycoplasma_gallisepticum	gi|3844726|gb|AAC71353.1|	gi|284811876|gb|AAP56425.2|
OG0000277	Mycoplasma_hyopneumoniae	gi|3844961|gb|AAC71600.1|	gi|71851626|gb|AAZ44234.1|
OG0000277	Mycoplasma_agalactiae	gi|3844961|gb|AAC71600.1|	gi|290752946|emb|CBH40921.1|
OG0000277	Mycoplasma_gallisepticum	gi|3844961|gb|AAC71600.1|	gi|31541551|gb|AAP56851.1|
OG0000278	Mycoplasma_hyopneumoniae	gi|3844939|gb|AAC71580.1|	gi|144227469|gb|AAZ44192.2|
OG0000278	Mycoplasma_agalactiae	gi|3844939|gb|AAC71580.1|	gi|290752948|emb|CBH40923.1|
OG0000278	Mycoplasma_gallisepticum	gi|3844939|gb|AAC71580.1|	gi|31541542|gb|AAP56842.1|
OG0000279	Mycoplasma_hyopneumoniae	gi|84626142|gb|AAC72466.2|	gi|71851761|gb|AAZ44369.1|
OG0000279	Mycoplasma_agalactiae	gi|84626142|gb|AAC72466.2|	gi|290752949|emb|CBH40924.1|
OG0000279	Mycoplasma_gallisepticum	gi|84626142|gb|AAC72466.2|	gi|284812232|gb|AAP56976.2|
OG0000280	Mycoplasma_hyopneumoniae	gi|3845038|gb|AAC72465.1|	gi|71851760|gb|AAZ44368.1|
OG0000280	Mycoplasma_agalactiae	gi|3845038|gb|AAC72465.1|	gi|290752950|emb|CBH40925.1|
OG0000280	Mycoplasma_gallisepticum	gi|3845038|gb|AAC72465.1|	gi|31541675|gb|AAP56975.1|
OG0000281	Mycoplasma_hyopneumoniae	gi|3845037|gb|AAC72464.1|	gi|71851759|gb|AAZ44367.1|
OG0000281	Mycoplasma_agalactiae	gi|3845037|gb|AAC72464.1|	gi|290752951|emb|CBH40926.1|
OG0000281	Mycoplasma_gallisepticum	gi|3845037|gb|AAC72464.1|	gi|284812231|gb|AAP56974.2|
OG0000282	Mycoplasma_hyopneumoniae	gi|3845022|gb|AAC72450.1|	gi|71851947|gb|AAZ44555.1|
OG0000282	Mycoplasma_agalactiae	gi|3845022|gb|AAC72450.1|	gi|290752954|emb|CBH40929.1|
OG0000282	Mycoplasma_gallisepticum	gi|3845022|gb|AAC72450.1|	gi|284811877|gb|AAP56430.2|
OG0000283	Mycoplasma_hyopneumoniae	gi|3844912|gb|AAC71556.1|	gi|71851949|gb|AAZ44557.1|
OG0000283	Mycoplasma_agalactiae	gi|3844912|gb|AAC71556.1|	gi|290752982|emb|CBH40958.1|
OG0000283	Mycoplasma_gallisepticum	gi|3844912|gb|AAC71556.1|	gi|284811912|gb|AAP56483.2|
OG0000284	Mycoplasma_hyopneumoniae	gi|3844860|gb|AAC71486.1|	gi|71851826|gb|AAZ44434.1|
OG0000284	Mycoplasma_agalactiae	gi|3844860|gb|AAC71486.1|	gi|290752989|emb|CBH40965.1|
OG0000284	Mycoplasma_gallisepticum	gi|3844860|gb|AAC71486.1|	gi|284811983|gb|AAP56585.2|
OG0000285	Mycoplasma_hyopneumoniae	gi|3844930|gb|AAC71572.1|	gi|71851940|gb|AAZ44548.1|
OG0000285	Mycoplasma_agalactiae	gi|3844930|gb|AAC71572.1|	gi|290753000|emb|CBH40976.1|
OG0000285	Mycoplasma_gallisepticum	gi|3844930|gb|AAC71572.1|	gi|284812026|gb|AAP56667.2|
OG0000286	Mycoplasma_hyopneumoniae	gi|3845013|gb|AAC71647.1|	gi|144227422|gb|AAZ44103.2|
OG0000286	Mycoplasma_agalactiae	gi|3845013|gb|AAC71647.1|	gi|290753003|emb|CBH40979.1|
OG0000286	Mycoplasma_gallisepticum	gi|3845013|gb|AAC71647.1|	gi|284811879|gb|AAP56433.2|
OG0000287	Mycoplasma_hyopneumoniae	gi|1045730|gb|AAC71273.1|	gi|144227539|gb|AAZ44344.2|
OG0000287	Mycoplasma_agalactiae	gi|1045730|gb|AAC71273.1|	gi|290753005|emb|CBH40981.1|
OG0000287	Mycoplasma_gallisepticum	gi|1045730|gb|AAC71273.1|	gi|31541577|gb|AAP56877.1|
OG0000288	Mycoplasma_hyopneumoniae	gi|1045675|gb|AAC71223.1|	gi|144227538|gb|AAZ44343.2|
OG0000288	Mycoplasma_agalactiae	gi|1045675|gb|AAC71223.1|	gi|290753006|emb|CBH40982.1|
OG0000288	Mycoplasma_gallisepticum	gi|1045675|gb|AAC71223.1|	gi|284812297|gb|AAP57070.2|
OG0000289	Mycoplasma_hyopneumoniae	gi|1045674|gb|AAC71222.1|	gi|144227537|gb|AAZ44342.2|
OG0000289	Mycoplasma_agalactiae	gi|1045674|gb|AAC71222.1|	gi|290753007|emb|CBH40983.1|
OG0000289	Mycoplasma_gallisepticum	gi|1045674|gb|AAC71222.1|	gi|284812298|gb|AAP57071.2|
OG0000290	Mycoplasma_hyopneumoniae	gi|3844724|gb|AAC71351.1|	gi|144227536|gb|AAZ44340.2|
OG0000290	Mycoplasma_agalactiae	gi|3844724|gb|AAC71351.1|	gi|290753009|emb|CBH40985.1|
OG0000290	Mycoplasma_gallisepticum	gi|3844724|gb|AAC71351.1|	gi|284812221|gb|AAP56950.2|
OG0000291	Mycoplasma_hyopneumoniae	gi|84626167|gb|AAC71650.2|	gi|144227535|gb|AAZ44339.2|
OG0000291	Mycoplasma_agalactiae	gi|84626167|gb|AAC71650.2|	gi|290753010|emb|CBH40986.1|
OG0000291	Mycoplasma_gallisepticum	gi|84626167|gb|AAC71650.2|	gi|284812222|gb|AAP56951.2|
OG0000292	Mycoplasma_hyopneumoniae	gi|84626143|gb|AAC72451.2|	gi|71852071|gb|AAZ44679.1|
OG0000292	Mycoplasma_agalactiae	gi|84626143|gb|AAC72451.2|	gi|290753012|emb|CBH40988.1|
OG0000292	Mycoplasma_gallisepticum	gi|84626143|gb|AAC72451.2|	gi|31541630|gb|AAP56930.1|
OG0000293	Mycoplasma_hyopneumoniae	gi|3844703|gb|AAC71332.1|	gi|144227550|gb|AAZ44364.2|
OG0000293	Mycoplasma_agalactiae	gi|3844703|gb|AAC71332.1|	gi|290753016|emb|CBH40992.1|
OG0000293	Mycoplasma_gallisepticum	gi|3844703|gb|AAC71332.1|	gi|284811987|gb|AAP56590.2|
OG0000294	Mycoplasma_hyopneumoniae	gi|84626148|gb|AAC72458.2|	gi|71852012|gb|AAZ44620.1|
OG0000294	Mycoplasma_agalactiae	gi|84626148|gb|AAC72458.2|	gi|290753017|emb|CBH40993.1|
OG0000294	Mycoplasma_gallisepticum	gi|84626148|gb|AAC72458.2|	gi|284811885|gb|AAP56441.2|
OG0000295	Mycoplasma_hyopneumoniae	gi|1045971|gb|AAC71498.1|	gi|144227471|gb|AAZ44202.2|
OG0000295	Mycoplasma_agalactiae	gi|1045971|gb|AAC71498.1|	gi|290753020|emb|CBH40996.1|
OG0000295	Mycoplasma_gallisepticum	gi|1045971|gb|AAC71498.1|	gi|31541237|gb|AAP56539.1|
OG0000296	Mycoplasma_hyopneumoniae	gi|3844735|gb|AAC71360.1|	gi|71852061|gb|AAZ44669.1|
OG0000296	Mycoplasma_agalactiae	gi|3844735|gb|AAC71360.1|	gi|290753021|emb|CBH40997.1|
OG0000296	Mycoplasma_gallisepticum	gi|3844735|gb|AAC71360.1|	gi|31541163|gb|AAP56465.1|
OG0000297	Mycoplasma_hyopneumoniae	gi|3844734|gb|AAC71359.1|	gi|144227706|gb|AAZ44670.2|
OG0000297	Mycoplasma_agalactiae	gi|3844734|gb|AAC71359.1|	gi|290753023|emb|CBH40999.1|
OG0000297	Mycoplasma_gallisepticum	gi|3844734|gb|AAC71359.1|	gi|284811901|gb|AAP56463.2|
OG0000298	Mycoplasma_hyopneumoniae	gi|3844644|gb|AAC71250.1|	gi|71852086|gb|AAZ44694.1|
OG0000298	Mycoplasma_agalactiae	gi|3844644|gb|AAC71250.1|	gi|290753025|emb|CBH41001.1|
OG0000298	Mycoplasma_gallisepticum	gi|3844644|gb|AAC71250.1|	gi|284812256|gb|AAP57013.2|
OG0000299	Mycoplasma_hyopneumoniae	gi|3844686|gb|AAC71316.1|	gi|71852144|gb|AAZ44752.1|
OG0000299	Mycoplasma_agalactiae	gi|3844686|gb|AAC71316.1|	gi|290753027|emb|CBH41003.1|
OG0000299	Mycoplasma_gallisepticum	gi|3844686|gb|AAC71316.1|	gi|284812224|gb|AAP56958.2|
OG0000300	Mycoplasma_hyopneumoniae	gi|3844731|gb|AAC71357.1|	gi|144227463|gb|AAZ44183.2|
OG0000300	Mycoplasma_agalactiae	gi|3844731|gb|AAC71357.1|	gi|290753049|emb|CBH41025.1|
OG0000300	Mycoplasma_gallisepticum	gi|3844731|gb|AAC71357.1|	gi|284811844|gb|AAP56370.2|
OG0000301	Mycoplasma_hyopneumoniae	gi|3844953|gb|AAC71593.1|	gi|144227621|gb|AAZ44506.2|
OG0000301	Mycoplasma_agalactiae	gi|3844953|gb|AAC71593.1|	gi|290753051|emb|CBH41027.1|
OG0000301	Mycoplasma_gallisepticum	gi|3844953|gb|AAC71593.1|	gi|284811911|gb|AAP56480.2|
OG0000302	Mycoplasma_hyopneumoniae	gi|3844688|gb|AAC71318.1|	gi|71851511|gb|AAZ44119.1|
OG0000302	Mycoplasma_agalactiae	gi|3844688|gb|AAC71318.1|	gi|290753053|emb|CBH41029.1|
OG0000302	Mycoplasma_gallisepticum	gi|3844688|gb|AAC71318.1|	gi|284812223|gb|AAP56956.2|
OG0000303	Mycoplasma_hyopneumoniae	gi|3844687|gb|AAC71317.1|	gi|144227429|gb|AAZ44118.2|
OG0000303	Mycoplasma_agalactiae	gi|3844687|gb|AAC71317.1|	gi|290753054|emb|CBH41030.1|
OG0000303	Mycoplasma_gallisepticum	gi|3844687|gb|AAC71317.1|	gi|31541657|gb|AAP56957.1|
OG0000304	Mycoplasma_hyopneumoniae	gi|3844814|gb|AAC71433.1|	gi|144227735|gb|AAZ44717.2|
OG0000304	Mycoplasma_agalactiae	gi|3844814|gb|AAC71433.1|	gi|290753057|emb|CBH41033.1|
OG0000304	Mycoplasma_gallisepticum	gi|3844814|gb|AAC71433.1|	gi|31541451|gb|AAP56752.1|
OG0000305	Mycoplasma_hyopneumoniae	gi|3844813|gb|AAC71432.1|	gi|144227734|gb|AAZ44716.2|
OG0000305	Mycoplasma_agalactiae	gi|3844813|gb|AAC71432.1|	gi|290753058|emb|CBH41034.1|
OG0000305	Mycoplasma_gallisepticum	gi|3844813|gb|AAC71432.1|	gi|284812088|gb|AAP56753.2|
OG0000306	Mycoplasma_hyopneumoniae	gi|3844812|gb|AAC71431.1|	gi|71852107|gb|AAZ44715.1|
OG0000306	Mycoplasma_agalactiae	gi|3844812|gb|AAC71431.1|	gi|290753059|emb|CBH41035.1|
OG0000306	Mycoplasma_gallisepticum	gi|3844812|gb|AAC71431.1|	gi|284812089|gb|AAP56754.2|
OG0000307	Mycoplasma_hyopneumoniae	gi|3844909|gb|AAC71553.1|	gi|144227450|gb|AAZ44160.2|
OG0000307	Mycoplasma_agalactiae	gi|3844909|gb|AAC71553.1|	gi|290753061|emb|CBH41037.1|
OG0000307	Mycoplasma_gallisepticum	gi|3844909|gb|AAC71553.1|	gi|284811930|gb|AAP56508.2|
OG0000308	Mycoplasma_hyopneumoniae	gi|3844910|gb|AAC71554.1|	gi|71851551|gb|AAZ44159.1|
OG0000308	Mycoplasma_agalactiae	gi|3844910|gb|AAC71554.1|	gi|290753062|emb|CBH41038.1|
OG0000308	Mycoplasma_gallisepticum	gi|3844910|gb|AAC71554.1|	gi|284811931|gb|AAP56509.2|
OG0000309	Mycoplasma_hyopneumoniae	gi|3844736|gb|AAC71361.1|	gi|71852060|gb|AAZ44668.1|
OG0000309	Mycoplasma_agalactiae	gi|3844736|gb|AAC71361.1|	gi|290753067|emb|CBH41043.1|
OG0000309	Mycoplasma_gallisepticum	gi|3844736|gb|AAC71361.1|	gi|284811902|gb|AAP56466.2|
OG0000310	Mycoplasma_hyopneumoniae	gi|84626163|gb|AAC72475.2|	gi|71851545|gb|AAZ44153.1|
OG0000310	Mycoplasma_agalactiae	gi|84626163|gb|AAC72475.2|	gi|290753068|emb|CBH41044.1|
OG0000310	Mycoplasma_gallisepticum	gi|84626163|gb|AAC72475.2|	gi|284812014|gb|AAP56639.2|
OG0000311	Mycoplasma_hyopneumoniae	gi|1045951|gb|AAC71479.1|	gi|144227482|gb|AAZ44227.2|
OG0000311	Mycoplasma_agalactiae	gi|1045951|gb|AAC71479.1|	gi|290753072|emb|CBH41048.1|
OG0000311	Mycoplasma_gallisepticum	gi|1045951|gb|AAC71479.1|	gi|284811918|gb|AAP56488.2|
OG0000312	Mycoplasma_hyopneumoniae	gi|1045950|gb|AAC71478.1|	gi|71851618|gb|AAZ44226.1|
OG0000312	Mycoplasma_agalactiae	gi|1045950|gb|AAC71478.1|	gi|290753073|emb|CBH41049.1|
OG0000312	Mycoplasma_gallisepticum	gi|1045950|gb|AAC71478.1|	gi|284811917|gb|AAP56487.2|
OG0000313	Mycoplasma_hyopneumoniae	gi|1045733|gb|AAC71276.1|	gi|71851744|gb|AAZ44352.1|
OG0000313	Mycoplasma_agalactiae	gi|1045733|gb|AAC71276.1|	gi|290753077|emb|CBH41053.1|
OG0000313	Mycoplasma_gallisepticum	gi|1045733|gb|AAC71276.1|	gi|284812119|gb|AAP56793.2|
OG0000314	Mycoplasma_hyopneumoniae	gi|3845051|gb|AAC72477.1|	gi|144227508|gb|AAZ44293.2|
OG0000314	Mycoplasma_agalactiae	gi|3845051|gb|AAC72477.1|	gi|290753083|emb|CBH41059.1|
OG0000314	Mycoplasma_gallisepticum	gi|3845051|gb|AAC72477.1|	gi|284811848|gb|AAP56376.2|
OG0000315	Mycoplasma_hyopneumoniae	gi|3844671|gb|AAC71302.1|	gi|144227507|gb|AAZ44292.2|
OG0000315	Mycoplasma_agalactiae	gi|3844671|gb|AAC71302.1|	gi|290753084|emb|CBH41060.1|
OG0000315	Mycoplasma_gallisepticum	gi|3844671|gb|AAC71302.1|	gi|31541717|gb|AAP57017.1|
OG0000316	Mycoplasma_hyopneumoniae	gi|3844670|gb|AAC71301.1|	gi|71851683|gb|AAZ44291.1|
OG0000316	Mycoplasma_agalactiae	gi|3844670|gb|AAC71301.1|	gi|290753085|emb|CBH41061.1|
OG0000316	Mycoplasma_gallisepticum	gi|3844670|gb|AAC71301.1|	gi|284812257|gb|AAP57016.2|
OG0000317	Mycoplasma_gallisepticum	gi|84626170|gb|AAC71411.2|	gi|31541229|gb|AAP56531.1|
OG0000317	Mycoplasma_gallisepticum	gi|3844788|gb|AAC71410.1|	gi|284811947|gb|AAP56533.2|
OG0000318	Mycoplasma_hyopneumoniae	gi|84626145|gb|AAC71447.2|, gi|3844828|gb|AAC71446.1|	gi|71851563|gb|AAZ44171.1|
OG0000318	Mycoplasma_gallisepticum	gi|84626145|gb|AAC71447.2|, gi|3844828|gb|AAC71446.1|	gi|31541241|gb|AAP56543.1|
OG0000319	Mycoplasma_gallisepticum	gi|3844986|gb|AAC71623.1|, gi|1045743|gb|AAC71286.1|, gi|1045742|gb|AAC71285.1|	gi|284812020|gb|AAP56647.2|
OG0000320	Mycoplasma_gallisepticum	gi|3844975|gb|AAC71613.1|	gi|31541553|gb|AAP56853.1|
OG0000320	Mycoplasma_gallisepticum	gi|1046012|gb|AAC71534.1|	gi|284812192|gb|AAP56901.2|
OG0000331	Mycoplasma_gallisepticum	gi|3844657|gb|AAC71272.1|	gi|284812246|gb|ADB96894.1|
OG0000331	Mycoplasma_agalactiae	gi|3844657|gb|AAC71272.1|	gi|290752307|emb|CBH40278.1|
OG0000332	Mycoplasma_gallisepticum	gi|3844915|gb|AAC71559.1|	gi|284812206|gb|AAP56922.2|
OG0000332	Mycoplasma_agalactiae	gi|3844915|gb|AAC71559.1|	gi|290752322|emb|CBH40293.1|
OG0000334	Mycoplasma_gallisepticum	gi|3844919|gb|AAC71562.1|	gi|31541329|gb|AAP56630.1|
OG0000334	Mycoplasma_agalactiae	gi|3844919|gb|AAC71562.1|	gi|290752338|emb|CBH40309.1|
OG0000336	Mycoplasma_gallisepticum	gi|3844672|gb|AAC71303.1|	gi|284812293|gb|AAP57066.2|
OG0000336	Mycoplasma_agalactiae	gi|3844672|gb|AAC71303.1|	gi|290752356|emb|CBH40327.1|
OG0000338	Mycoplasma_agalactiae	gi|3844779|gb|AAC71402.1|	gi|290752390|emb|CBH40361.1|
OG0000338	Mycoplasma_hyopneumoniae	gi|3844779|gb|AAC71402.1|	gi|144227677|gb|AAZ44608.2|
OG0000339	Mycoplasma_gallisepticum	gi|3844960|gb|AAC71599.1|	gi|284812155|gb|AAP56850.2|
OG0000339	Mycoplasma_agalactiae	gi|3844960|gb|AAC71599.1|	gi|290752397|emb|CBH40368.1|
OG0000340	Mycoplasma_agalactiae	gi|84626149|gb|AAC71229.2|	gi|290752402|emb|CBH40373.1|
OG0000340	Mycoplasma_gallisepticum	gi|84626149|gb|AAC71229.2|	gi|284812292|gb|AAP57064.2|
OG0000345	Mycoplasma_gallisepticum	gi|84626150|gb|AAC71324.2|	gi|284812240|gb|AAP56991.2|
OG0000345	Mycoplasma_agalactiae	gi|84626150|gb|AAC71324.2|	gi|290752438|emb|CBH40409.1|
OG0000347	Mycoplasma_agalactiae	gi|3844697|gb|AAC71326.1|	gi|290752468|emb|CBH40440.1|
OG0000347	Mycoplasma_gallisepticum	gi|3844697|gb|AAC71326.1|	gi|284812239|gb|AAP56989.2|
OG0000348	Mycoplasma_gallisepticum	gi|84626164|gb|AAC71327.2|	gi|284812238|gb|AAP56988.2|
OG0000348	Mycoplasma_agalactiae	gi|84626164|gb|AAC71327.2|	gi|290752469|emb|CBH40441.1|
OG0000372	Mycoplasma_agalactiae	gi|1045938|gb|AAC71467.1|	gi|290752648|emb|CBH40621.1|
OG0000372	Mycoplasma_gallisepticum	gi|1045938|gb|AAC71467.1|	gi|284812076|gb|AAP56736.2|
OG0000375	Mycoplasma_agalactiae	gi|3844955|gb|AAC71595.1|	gi|290752700|emb|CBH40674.1|
OG0000375	Mycoplasma_gallisepticum	gi|3844955|gb|AAC71595.1|	gi|31541544|gb|AAP56844.1|
OG0000376	Mycoplasma_agalactiae	gi|3844956|gb|AAC71596.1|	gi|290752701|emb|CBH40675.1|
OG0000376	Mycoplasma_gallisepticum	gi|3844956|gb|AAC71596.1|	gi|284812154|gb|AAP56845.2|
OG0000382	Mycoplasma_gallisepticum	gi|1045726|gb|AAC71269.1|	gi|284812211|gb|AAP56932.2|
OG0000382	Mycoplasma_agalactiae	gi|1045726|gb|AAC71269.1|	gi|290752747|emb|CBH40722.1|
OG0000384	Mycoplasma_gallisepticum	gi|1045936|gb|AAC71465.1|	gi|284812069|gb|AAP56729.2|
OG0000384	Mycoplasma_agalactiae	gi|1045936|gb|AAC71465.1|	gi|290752869|emb|CBH40844.1|
OG0000386	Mycoplasma_agalactiae	gi|3844952|gb|AAC71592.1|	gi|290752952|emb|CBH40927.1|
OG0000386	Mycoplasma_gallisepticum	gi|3844952|gb|AAC71592.1|	gi|284811910|gb|AAP56479.2|
OG0000389	Mycoplasma_agalactiae	gi|3844972|gb|AAC71610.1|	gi|290752983|emb|CBH40959.1|
OG0000389	Mycoplasma_hyopneumoniae	gi|3844972|gb|AAC71610.1|	gi|71851948|gb|AAZ44556.1|
OG0000395	Mycoplasma_agalactiae	gi|3844819|gb|AAC71438.1|	gi|290753060|emb|CBH41036.1|
OG0000395	Mycoplasma_gallisepticum	gi|3844819|gb|AAC71438.1|	gi|284812090|gb|AAP56755.2|
OG0000396	Mycoplasma_agalactiae	gi|1045983|gb|AAC71509.1|	gi|290753071|emb|CBH41047.1|
OG0000396	Mycoplasma_gallisepticum	gi|1045983|gb|AAC71509.1|	gi|284811974|gb|AAP56575.2|
OG0000397	Mycoplasma_hyopneumoniae	gi|3844649|gb|AAC71255.1|	gi|144227708|gb|AAZ44672.2|
OG0000397	Mycoplasma_gallisepticum	gi|3844649|gb|AAC71255.1|	gi|284811842|gb|AAP56366.2|
OG0000398	Mycoplasma_gallisepticum	gi|3844834|gb|AAC71452.1|	gi|31541091|gb|AAP56393.1|
OG0000398	Mycoplasma_hyopneumoniae	gi|3844834|gb|AAC71452.1|	gi|144227518|gb|AAZ44306.2|
OG0000399	Mycoplasma_hyopneumoniae	gi|3844833|gb|AAC71451.1|	gi|71851699|gb|AAZ44307.1|
OG0000399	Mycoplasma_gallisepticum	gi|3844833|gb|AAC71451.1|	gi|284811861|gb|AAP56394.2|
OG0000400	Mycoplasma_hyopneumoniae	gi|3844832|gb|AAC71450.1|	gi|144227519|gb|AAZ44308.2|
OG0000400	Mycoplasma_gallisepticum	gi|3844832|gb|AAC71450.1|	gi|31541093|gb|AAP56395.1|
OG0000401	Mycoplasma_gallisepticum	gi|3845006|gb|AAC71641.1|, gi|84626165|gb|ABC59634.1|	gi|284811875|gb|AAP56424.2|
OG0000402	Mycoplasma_gallisepticum	gi|1045745|gb|AAC71287.1|	gi|284811914|gb|AAP56484.2|
OG0000402	Mycoplasma_hyopneumoniae	gi|1045745|gb|AAC71287.1|	gi|144227705|gb|AAZ44659.2|
OG0000403	Mycoplasma_gallisepticum	gi|3844937|gb|AAC71578.1|	gi|31541191|gb|AAP56493.1|, gi|284812101|gb|AAP56771.2|
OG0000406	Mycoplasma_gallisepticum	gi|3844665|gb|AAC71293.1|	gi|284811970|gb|AAP56566.2|, gi|284811969|gb|AAP56565.2|
OG0000407	Mycoplasma_hyopneumoniae	gi|3844945|gb|AAC71586.1|	gi|71852004|gb|AAZ44612.1|
OG0000407	Mycoplasma_gallisepticum	gi|3844945|gb|AAC71586.1|	gi|284812006|gb|AAP56624.2|
OG0000408	Mycoplasma_gallisepticum	gi|3844846|gb|AAC71463.1|, gi|3844845|gb|AAC71462.1|	gi|284812074|gb|AAP56734.2|
OG0000410	Mycoplasma_hyopneumoniae	gi|84626138|gb|ABC59632.1|	gi|144227434|gb|ABO93469.1|
OG0000410	Mycoplasma_gallisepticum	gi|84626138|gb|ABC59632.1|	gi|284812131|gb|AAP56809.2|
OG0000411	Mycoplasma_hyopneumoniae	gi|3844815|gb|AAC71434.1|	gi|71851591|gb|AAZ44199.1|
OG0000411	Mycoplasma_gallisepticum	gi|3844815|gb|AAC71434.1|	gi|284812146|gb|AAP56830.2|
